"Stock","Year","Period","Escapement","Smsy","Umsy","LowerGoal","RateType","Rate"
"Harrison",1977,"1975-1984",NA,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",NA
"Harrison",1978,"1975-1984",NA,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",NA
"Harrison",1979,"1975-1984",NA,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",NA
"Harrison",1980,"1975-1984",NA,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",NA
"Harrison",1981,"1975-1984",NA,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",NA
"Harrison",1982,"1975-1984",NA,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",NA
"Harrison",1983,"1975-1984",NA,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",NA
"Harrison",1984,"1975-1984",120835,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.772858172
"Harrison",1985,"1985-1998",174776,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.846710625
"Harrison",1986,"1985-1998",162594,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.88434709
"Harrison",1987,"1985-1998",79036,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.77132734
"Harrison",1988,"1985-1998",35114,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.719222823
"Harrison",1989,"1985-1998",74683,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.613008917
"Harrison",1990,"1985-1998",177373,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.703059114
"Harrison",1991,"1985-1998",90636,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.757671654
"Harrison",1992,"1985-1998",130409,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.676098614
"Harrison",1993,"1985-1998",118997,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.681246175
"Harrison",1994,"1985-1998",98342,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.757268735
"Harrison",1995,"1985-1998",28616,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.655555773
"Harrison",1996,"1985-1998",37392,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.384181104
"Harrison",1997,"1985-1998",70514,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.535720977
"Harrison",1998,"1985-1998",200258,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.336908383
"Harrison",1999,"1999-2008",104415,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.271758589
"Harrison",2000,"1999-2008",77754,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.573996207
"Harrison",2001,"1999-2008",108502,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.49764268
"Harrison",2002,"1999-2008",83011,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.561774209
"Harrison",2003,"1999-2008",246986,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.509286973
"Harrison",2004,"1999-2008",139126,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.422509457
"Harrison",2005,"1999-2008",88589,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.573523457
"Harrison",2006,"1999-2008",60421,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.493337305
"Harrison",2007,"1999-2008",76483,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.615183774
"Harrison",2008,"1999-2008",41603,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.348128393
"Harrison",2009,"2009-2018",70142,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.471419063
"Harrison",2010,"2009-2018",103558,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.259665926
"Harrison",2011,"2009-2018",123647,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.379022124
"Harrison",2012,"2009-2018",44467,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.412069327
"Harrison",2013,"2009-2018",42953,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.359010846
"Harrison",2014,"2009-2018",44686,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.424425501
"Harrison",2015,"2009-2018",101516,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.370735392
"Harrison",2016,"2009-2018",41327,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.26846063
"Harrison",2017,"2009-2018",29799,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.417728415
"Harrison",2018,"2009-2018",46094,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.561786999
"Harrison",2019,"2019-2028",45186,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.354506626
"Harrison",2020,"2019-2028",43087,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.316773338
"Harrison",2021,"2019-2028",36449,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.248911852
"Harrison",2022,"2019-2028",81649,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.235075332
"Harrison",2023,"2019-2028",146498,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.200954268
"Harrison",2024,"2019-2028",131544,75072.3386,0.56764608,NA,"mature-run equivalent exploitation rate",0.156494039
"Skagit Spring",1975,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1976,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1977,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1978,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1979,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1980,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1981,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1982,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1983,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1984,"1975-1984",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1985,"1985-1998",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1986,"1985-1998",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1987,"1985-1998",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1988,"1985-1998",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",0.502546417
"Skagit Spring",1989,"1985-1998",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",0.698502583
"Skagit Spring",1990,"1985-1998",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",0.638552049
"Skagit Spring",1991,"1985-1998",NA,1024,0.452,NA,"mature-run equivalent exploitation rate",0.735862847
"Skagit Spring",1992,"1985-1998",986,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1993,"1985-1998",782,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1994,"1985-1998",470,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1995,"1985-1998",855,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Spring",1996,"1985-1998",1051,1024,0.452,NA,"mature-run equivalent exploitation rate",0.233363775
"Skagit Spring",1997,"1985-1998",1041,1024,0.452,NA,"mature-run equivalent exploitation rate",0.32746657
"Skagit Spring",1998,"1985-1998",1071,1024,0.452,NA,"mature-run equivalent exploitation rate",0.361567568
"Skagit Spring",1999,"1999-2008",471,1024,0.452,NA,"mature-run equivalent exploitation rate",0.245702804
"Skagit Spring",2000,"1999-2008",1021,1024,0.452,NA,"mature-run equivalent exploitation rate",0.284540225
"Skagit Spring",2001,"1999-2008",1852,1024,0.452,NA,"mature-run equivalent exploitation rate",0.257252203
"Skagit Spring",2002,"1999-2008",1026,1024,0.452,NA,"mature-run equivalent exploitation rate",0.315001793
"Skagit Spring",2003,"1999-2008",844,1024,0.452,NA,"mature-run equivalent exploitation rate",0.376450033
"Skagit Spring",2004,"1999-2008",1575,1024,0.452,NA,"mature-run equivalent exploitation rate",0.362658698
"Skagit Spring",2005,"1999-2008",1208,1024,0.452,NA,"mature-run equivalent exploitation rate",0.405257819
"Skagit Spring",2006,"1999-2008",1896,1024,0.452,NA,"mature-run equivalent exploitation rate",0.419508357
"Skagit Spring",2007,"1999-2008",613,1024,0.452,NA,"mature-run equivalent exploitation rate",0.363359524
"Skagit Spring",2008,"1999-2008",1470,1024,0.452,NA,"mature-run equivalent exploitation rate",0.66133289
"Skagit Spring",2009,"2009-2018",978,1024,0.452,NA,"mature-run equivalent exploitation rate",0.564987141
"Skagit Spring",2010,"2009-2018",1361,1024,0.452,NA,"mature-run equivalent exploitation rate",0.417466974
"Skagit Spring",2011,"2009-2018",794,1024,0.452,NA,"mature-run equivalent exploitation rate",0.425355839
"Skagit Spring",2012,"2009-2018",2763,1024,0.452,NA,"mature-run equivalent exploitation rate",0.456598156
"Skagit Spring",2013,"2009-2018",1976,1024,0.452,NA,"mature-run equivalent exploitation rate",0.553734609
"Skagit Spring",2014,"2009-2018",1608,1024,0.452,NA,"mature-run equivalent exploitation rate",0.534073916
"Skagit Spring",2015,"2009-2018",1409,1024,0.452,NA,"mature-run equivalent exploitation rate",0.417767095
"Skagit Spring",2016,"2009-2018",2429,1024,0.452,NA,"mature-run equivalent exploitation rate",0.345277047
"Skagit Spring",2017,"2009-2018",2851,1024,0.452,NA,"mature-run equivalent exploitation rate",0.448778041
"Skagit Spring",2018,"2009-2018",2376,1024,0.452,NA,"mature-run equivalent exploitation rate",0.59725822
"Skagit Spring",2019,"2019-2028",1131,1024,0.452,NA,"mature-run equivalent exploitation rate",0.582170904
"Skagit Spring",2020,"2019-2028",1449,1024,0.452,NA,"mature-run equivalent exploitation rate",0.408091487
"Skagit Spring",2021,"2019-2028",1602,1024,0.452,NA,"mature-run equivalent exploitation rate",0.479198835
"Skagit Spring",2022,"2019-2028",3487,1024,0.452,NA,"mature-run equivalent exploitation rate",0.561918041
"Skagit Spring",2023,"2019-2028",1184,1024,0.452,NA,"mature-run equivalent exploitation rate",0.65767002
"Skagit Spring",2024,"2019-2028",2276,1024,0.452,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1975,"1975-1984",11320,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1976,"1975-1984",14120,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1977,"1975-1984",9218,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1978,"1975-1984",13075,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1979,"1975-1984",13306,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1980,"1975-1984",20058,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1981,"1975-1984",8283,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1982,"1975-1984",9910,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1983,"1975-1984",8723,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1984,"1975-1984",12628,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1985,"1985-1998",16002,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1986,"1985-1998",17908,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1987,"1985-1998",9409,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1988,"1985-1998",11468,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1989,"1985-1998",6684,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1990,"1985-1998",16521,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1991,"1985-1998",5824,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1992,"1985-1998",7348,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1993,"1985-1998",5801,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1994,"1985-1998",5561,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1995,"1985-1998",6892,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1996,"1985-1998",10613,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Skagit Summer-Fall",1997,"1985-1998",4872,8201,0.59,NA,"mature-run equivalent exploitation rate",0.689555369
"Skagit Summer-Fall",1998,"1985-1998",14609,8201,0.59,NA,"mature-run equivalent exploitation rate",0.144697617
"Skagit Summer-Fall",1999,"1999-2008",4924,8201,0.59,NA,"mature-run equivalent exploitation rate",0.431670549
"Skagit Summer-Fall",2000,"1999-2008",16930,8201,0.59,NA,"mature-run equivalent exploitation rate",0.214817527
"Skagit Summer-Fall",2001,"1999-2008",13793,8201,0.59,NA,"mature-run equivalent exploitation rate",0.263604845
"Skagit Summer-Fall",2002,"1999-2008",19591,8201,0.59,NA,"mature-run equivalent exploitation rate",0.316825867
"Skagit Summer-Fall",2003,"1999-2008",9777,8201,0.59,NA,"mature-run equivalent exploitation rate",0.437508992
"Skagit Summer-Fall",2004,"1999-2008",23553,8201,0.59,NA,"mature-run equivalent exploitation rate",0.329946389
"Skagit Summer-Fall",2005,"1999-2008",20803,8201,0.59,NA,"mature-run equivalent exploitation rate",0.315575606
"Skagit Summer-Fall",2006,"1999-2008",20768,8201,0.59,NA,"mature-run equivalent exploitation rate",0.338237435
"Skagit Summer-Fall",2007,"1999-2008",11281,8201,0.59,NA,"mature-run equivalent exploitation rate",0.343820963
"Skagit Summer-Fall",2008,"1999-2008",11664,8201,0.59,NA,"mature-run equivalent exploitation rate",0.519657627
"Skagit Summer-Fall",2009,"2009-2018",6979,8201,0.59,NA,"mature-run equivalent exploitation rate",0.732055438
"Skagit Summer-Fall",2010,"2009-2018",8017,8201,0.59,NA,"mature-run equivalent exploitation rate",0.447117038
"Skagit Summer-Fall",2011,"2009-2018",5510,8201,0.59,NA,"mature-run equivalent exploitation rate",0.551616798
"Skagit Summer-Fall",2012,"2009-2018",13817,8201,0.59,NA,"mature-run equivalent exploitation rate",0.425169373
"Skagit Summer-Fall",2013,"2009-2018",10882,8201,0.59,NA,"mature-run equivalent exploitation rate",0.517644688
"Skagit Summer-Fall",2014,"2009-2018",10480,8201,0.59,NA,"mature-run equivalent exploitation rate",0.519541723
"Skagit Summer-Fall",2015,"2009-2018",13076,8201,0.59,NA,"mature-run equivalent exploitation rate",0.440484418
"Skagit Summer-Fall",2016,"2009-2018",19290,8201,0.59,NA,"mature-run equivalent exploitation rate",0.509655803
"Skagit Summer-Fall",2017,"2009-2018",12579,8201,0.59,NA,"mature-run equivalent exploitation rate",0.669043033
"Skagit Summer-Fall",2018,"2009-2018",10903,8201,0.59,NA,"mature-run equivalent exploitation rate",0.539775939
"Skagit Summer-Fall",2019,"2019-2028",11810,8201,0.59,NA,"mature-run equivalent exploitation rate",0.374106541
"Skagit Summer-Fall",2020,"2019-2028",10865,8201,0.59,NA,"mature-run equivalent exploitation rate",0.296438792
"Skagit Summer-Fall",2021,"2019-2028",9177,8201,0.59,NA,"mature-run equivalent exploitation rate",0.275244076
"Skagit Summer-Fall",2022,"2019-2028",17323,8201,0.59,NA,"mature-run equivalent exploitation rate",0.382732606
"Skagit Summer-Fall",2023,"2019-2028",11788,8201,0.59,NA,"mature-run equivalent exploitation rate",0.349641988
"Skagit Summer-Fall",2024,"2019-2028",9386,8201,0.59,NA,"mature-run equivalent exploitation rate",NA
"Grays Harbor Fall",1975,"1975-1984",4251,13326,0.673,NA,"mature-run equivalent exploitation rate",NA
"Grays Harbor Fall",1976,"1975-1984",1836,13326,0.673,NA,"mature-run equivalent exploitation rate",NA
"Grays Harbor Fall",1977,"1975-1984",5195,13326,0.673,NA,"mature-run equivalent exploitation rate",NA
"Grays Harbor Fall",1978,"1975-1984",4555,13326,0.673,NA,"mature-run equivalent exploitation rate",NA
"Grays Harbor Fall",1979,"1975-1984",9381,13326,0.673,NA,"mature-run equivalent exploitation rate",NA
"Grays Harbor Fall",1980,"1975-1984",11656,13326,0.673,NA,"mature-run equivalent exploitation rate",NA
"Grays Harbor Fall",1981,"1975-1984",7577,13326,0.673,NA,"mature-run equivalent exploitation rate",0.552795431
"Grays Harbor Fall",1982,"1975-1984",5606,13326,0.673,NA,"mature-run equivalent exploitation rate",0.772978556
"Grays Harbor Fall",1983,"1975-1984",5482,13326,0.673,NA,"mature-run equivalent exploitation rate",0.78568687
"Grays Harbor Fall",1984,"1975-1984",21058,13326,0.673,NA,"mature-run equivalent exploitation rate",0.612308152
"Grays Harbor Fall",1985,"1985-1998",9537,13326,0.673,NA,"mature-run equivalent exploitation rate",0.753121011
"Grays Harbor Fall",1986,"1985-1998",13808,13326,0.673,NA,"mature-run equivalent exploitation rate",0.602609188
"Grays Harbor Fall",1987,"1985-1998",19013,13326,0.673,NA,"mature-run equivalent exploitation rate",0.586283807
"Grays Harbor Fall",1988,"1985-1998",28158,13326,0.673,NA,"mature-run equivalent exploitation rate",0.669480019
"Grays Harbor Fall",1989,"1985-1998",25677,13326,0.673,NA,"mature-run equivalent exploitation rate",0.601141259
"Grays Harbor Fall",1990,"1985-1998",16995,13326,0.673,NA,"mature-run equivalent exploitation rate",0.700040555
"Grays Harbor Fall",1991,"1985-1998",14392,13326,0.673,NA,"mature-run equivalent exploitation rate",0.776666234
"Grays Harbor Fall",1992,"1985-1998",16592,13326,0.673,NA,"mature-run equivalent exploitation rate",0.755694905
"Grays Harbor Fall",1993,"1985-1998",13349,13326,0.673,NA,"mature-run equivalent exploitation rate",0.755324121
"Grays Harbor Fall",1994,"1985-1998",14320,13326,0.673,NA,"mature-run equivalent exploitation rate",0.769746591
"Grays Harbor Fall",1995,"1985-1998",12727,13326,0.673,NA,"mature-run equivalent exploitation rate",0.770574309
"Grays Harbor Fall",1996,"1985-1998",20227,13326,0.673,NA,"mature-run equivalent exploitation rate",0.571099493
"Grays Harbor Fall",1997,"1985-1998",18168,13326,0.673,NA,"mature-run equivalent exploitation rate",0.640756328
"Grays Harbor Fall",1998,"1985-1998",12529,13326,0.673,NA,"mature-run equivalent exploitation rate",0.723619517
"Grays Harbor Fall",1999,"1999-2008",10363,13326,0.673,NA,"mature-run equivalent exploitation rate",0.345580444
"Grays Harbor Fall",2000,"1999-2008",9385,13326,0.673,NA,"mature-run equivalent exploitation rate",0.558500871
"Grays Harbor Fall",2001,"1999-2008",9492,13326,0.673,NA,"mature-run equivalent exploitation rate",0.585863403
"Grays Harbor Fall",2002,"1999-2008",11841,13326,0.673,NA,"mature-run equivalent exploitation rate",0.416597059
"Grays Harbor Fall",2003,"1999-2008",19871,13326,0.673,NA,"mature-run equivalent exploitation rate",0.371487405
"Grays Harbor Fall",2004,"1999-2008",31773,13326,0.673,NA,"mature-run equivalent exploitation rate",0.47722477
"Grays Harbor Fall",2005,"1999-2008",19695,13326,0.673,NA,"mature-run equivalent exploitation rate",0.380937923
"Grays Harbor Fall",2006,"1999-2008",17428,13326,0.673,NA,"mature-run equivalent exploitation rate",0.565444286
"Grays Harbor Fall",2007,"1999-2008",13117,13326,0.673,NA,"mature-run equivalent exploitation rate",0.653192435
"Grays Harbor Fall",2008,"1999-2008",15391,13326,0.673,NA,"mature-run equivalent exploitation rate",0.470173945
"Grays Harbor Fall",2009,"2009-2018",9291,13326,0.673,NA,"mature-run equivalent exploitation rate",0.61401305
"Grays Harbor Fall",2010,"2009-2018",18166,13326,0.673,NA,"mature-run equivalent exploitation rate",0.549525081
"Grays Harbor Fall",2011,"2009-2018",22870,13326,0.673,NA,"mature-run equivalent exploitation rate",0.574202291
"Grays Harbor Fall",2012,"2009-2018",14032,13326,0.673,NA,"mature-run equivalent exploitation rate",0.755153744
"Grays Harbor Fall",2013,"2009-2018",12503,13326,0.673,NA,"mature-run equivalent exploitation rate",0.722299137
"Grays Harbor Fall",2014,"2009-2018",11893,13326,0.673,NA,"mature-run equivalent exploitation rate",0.64884797
"Grays Harbor Fall",2015,"2009-2018",17304,13326,0.673,NA,"mature-run equivalent exploitation rate",0.702961238
"Grays Harbor Fall",2016,"2009-2018",11248,13326,0.673,NA,"mature-run equivalent exploitation rate",0.619051334
"Grays Harbor Fall",2017,"2009-2018",17145,13326,0.673,NA,"mature-run equivalent exploitation rate",0.561555364
"Grays Harbor Fall",2018,"2009-2018",20730,13326,0.673,NA,"mature-run equivalent exploitation rate",0.625541555
"Grays Harbor Fall",2019,"2019-2028",14890,13326,0.673,NA,"mature-run equivalent exploitation rate",0.609859786
"Grays Harbor Fall",2020,"2019-2028",20879,13326,0.673,NA,"mature-run equivalent exploitation rate",0.623963975
"Grays Harbor Fall",2021,"2019-2028",13207,13326,0.673,NA,"mature-run equivalent exploitation rate",0.602628637
"Grays Harbor Fall",2022,"2019-2028",14259,13326,0.673,NA,"mature-run equivalent exploitation rate",0.647731277
"Grays Harbor Fall",2023,"2019-2028",10943,13326,0.673,NA,"mature-run equivalent exploitation rate",0.621582484
"Grays Harbor Fall",2024,"2019-2028",13803,13326,0.673,NA,"mature-run equivalent exploitation rate",NA
"Queets Fall",1975,"1975-1984",NA,2500,0.87,NA,"mature-run equivalent exploitation rate",NA
"Queets Fall",1976,"1975-1984",1200,2500,0.87,NA,"mature-run equivalent exploitation rate",NA
"Queets Fall",1977,"1975-1984",3600,2500,0.87,NA,"mature-run equivalent exploitation rate",NA
"Queets Fall",1978,"1975-1984",2200,2500,0.87,NA,"mature-run equivalent exploitation rate",NA
"Queets Fall",1979,"1975-1984",3900,2500,0.87,NA,"mature-run equivalent exploitation rate",NA
"Queets Fall",1980,"1975-1984",3200,2500,0.87,NA,"mature-run equivalent exploitation rate",NA
"Queets Fall",1981,"1975-1984",4250,2500,0.87,NA,"mature-run equivalent exploitation rate",0.659486701
"Queets Fall",1982,"1975-1984",4150,2500,0.87,NA,"mature-run equivalent exploitation rate",0.73460358
"Queets Fall",1983,"1975-1984",2750,2500,0.87,NA,"mature-run equivalent exploitation rate",0.815462609
"Queets Fall",1984,"1975-1984",4350,2500,0.87,NA,"mature-run equivalent exploitation rate",0.827395616
"Queets Fall",1985,"1985-1998",4150,2500,0.87,NA,"mature-run equivalent exploitation rate",0.723611857
"Queets Fall",1986,"1985-1998",7894,2500,0.87,NA,"mature-run equivalent exploitation rate",0.464859343
"Queets Fall",1987,"1985-1998",6557,2500,0.87,NA,"mature-run equivalent exploitation rate",0.579575624
"Queets Fall",1988,"1985-1998",9494,2500,0.87,NA,"mature-run equivalent exploitation rate",0.648419562
"Queets Fall",1989,"1985-1998",9324,2500,0.87,NA,"mature-run equivalent exploitation rate",0.508480348
"Queets Fall",1990,"1985-1998",10569,2500,0.87,NA,"mature-run equivalent exploitation rate",0.44028722
"Queets Fall",1991,"1985-1998",4795,2500,0.87,NA,"mature-run equivalent exploitation rate",0.630662512
"Queets Fall",1992,"1985-1998",4911,2500,0.87,NA,"mature-run equivalent exploitation rate",0.68702016
"Queets Fall",1993,"1985-1998",3463,2500,0.87,NA,"mature-run equivalent exploitation rate",0.607468699
"Queets Fall",1994,"1985-1998",4233,2500,0.87,NA,"mature-run equivalent exploitation rate",0.719558193
"Queets Fall",1995,"1985-1998",3127,2500,0.87,NA,"mature-run equivalent exploitation rate",0.679367359
"Queets Fall",1996,"1985-1998",4218,2500,0.87,NA,"mature-run equivalent exploitation rate",0.45641875
"Queets Fall",1997,"1985-1998",2872,2500,0.87,NA,"mature-run equivalent exploitation rate",0.617815448
"Queets Fall",1998,"1985-1998",3875,2500,0.87,NA,"mature-run equivalent exploitation rate",0.677769385
"Queets Fall",1999,"1999-2008",1929,2500,0.87,NA,"mature-run equivalent exploitation rate",0.305208422
"Queets Fall",2000,"1999-2008",3410,2500,0.87,NA,"mature-run equivalent exploitation rate",0.293025825
"Queets Fall",2001,"1999-2008",2872,2500,0.87,NA,"mature-run equivalent exploitation rate",0.317696861
"Queets Fall",2002,"1999-2008",2419,2500,0.87,NA,"mature-run equivalent exploitation rate",0.463243093
"Queets Fall",2003,"1999-2008",4886,2500,0.87,NA,"mature-run equivalent exploitation rate",0.418813935
"Queets Fall",2004,"1999-2008",4978,2500,0.87,NA,"mature-run equivalent exploitation rate",0.414463735
"Queets Fall",2005,"1999-2008",4401,2500,0.87,NA,"mature-run equivalent exploitation rate",0.453008794
"Queets Fall",2006,"1999-2008",2931,2500,0.87,NA,"mature-run equivalent exploitation rate",0.566393534
"Queets Fall",2007,"1999-2008",768,2500,0.87,NA,"mature-run equivalent exploitation rate",0.701512313
"Queets Fall",2008,"1999-2008",2971,2500,0.87,NA,"mature-run equivalent exploitation rate",0.553282126
"Queets Fall",2009,"2009-2018",4010,2500,0.87,NA,"mature-run equivalent exploitation rate",0.623910432
"Queets Fall",2010,"2009-2018",3861,2500,0.87,NA,"mature-run equivalent exploitation rate",0.512699258
"Queets Fall",2011,"2009-2018",3710,2500,0.87,NA,"mature-run equivalent exploitation rate",0.571235723
"Queets Fall",2012,"2009-2018",3586,2500,0.87,NA,"mature-run equivalent exploitation rate",0.80044691
"Queets Fall",2013,"2009-2018",2502,2500,0.87,NA,"mature-run equivalent exploitation rate",0.760654853
"Queets Fall",2014,"2009-2018",3684,2500,0.87,NA,"mature-run equivalent exploitation rate",0.621139231
"Queets Fall",2015,"2009-2018",5313,2500,0.87,NA,"mature-run equivalent exploitation rate",0.548024956
"Queets Fall",2016,"2009-2018",2915,2500,0.87,NA,"mature-run equivalent exploitation rate",0.591935542
"Queets Fall",2017,"2009-2018",2707,2500,0.87,NA,"mature-run equivalent exploitation rate",0.623694954
"Queets Fall",2018,"2009-2018",2095,2500,0.87,NA,"mature-run equivalent exploitation rate",0.658626418
"Queets Fall",2019,"2019-2028",2504,2500,0.87,NA,"mature-run equivalent exploitation rate",0.709024558
"Queets Fall",2020,"2019-2028",3459,2500,0.87,NA,"mature-run equivalent exploitation rate",0.758076591
"Queets Fall",2021,"2019-2028",3187,2500,0.87,NA,"mature-run equivalent exploitation rate",0.699658891
"Queets Fall",2022,"2019-2028",1643,2500,0.87,NA,"mature-run equivalent exploitation rate",0.826132517
"Queets Fall",2023,"2019-2028",2058,2500,0.87,NA,"mature-run equivalent exploitation rate",0.725769693
"Queets Fall",2024,"2019-2028",4068,2500,0.87,NA,"mature-run equivalent exploitation rate",NA
"Quillayute Fall",1975,"1975-1984",NA,3000,0.87,NA,"mature-run equivalent exploitation rate",NA
"Quillayute Fall",1976,"1975-1984",2500,3000,0.87,NA,"mature-run equivalent exploitation rate",NA
"Quillayute Fall",1977,"1975-1984",3300,3000,0.87,NA,"mature-run equivalent exploitation rate",NA
"Quillayute Fall",1978,"1975-1984",4700,3000,0.87,NA,"mature-run equivalent exploitation rate",NA
"Quillayute Fall",1979,"1975-1984",3900,3000,0.87,NA,"mature-run equivalent exploitation rate",NA
"Quillayute Fall",1980,"1975-1984",6700,3000,0.87,NA,"mature-run equivalent exploitation rate",NA
