"Species","Region","Year","prov_runsize_raw","prov_runsize_relative"
"Sockeye","Skeena",2012,1727129,31.9324236877623
"Sockeye","Skeena",2013,434347,8.03052489507645
"Sockeye","Skeena",2014,3102644,57.3639506720654
"Sockeye","Skeena",2015,2252733,41.6501747185091
"Sockeye","Skeena",2016,1701476,31.4581322683824
"Sockeye","Skeena",2017,870488,16.0942185737793
"Sockeye","Skeena",2018,1573503,29.0920738809696
"Sockeye","Skeena",2019,648436,11.98875885148
"Sockeye","VIMI",1977,1444043,66.857402130206
"Sockeye","VIMI",1978,375607,17.3901388268357
"Sockeye","VIMI",1979,1064770,49.2975320445302
"Sockeye","VIMI",1980,1071258,49.597918407693
"Sockeye","VIMI",1981,1350263,62.5155042976825
"Sockeye","VIMI",1982,939121,43.4801389888814
"Sockeye","VIMI",1983,1561088,72.2764406438306
"Sockeye","VIMI",1984,1214049,56.208964829146
"Sockeye","VIMI",1985,765867,35.458693402658
"Sockeye","VIMI",1986,428739,19.8500846109862
"Sockeye","VIMI",1987,825287,38.2097657977161
"Sockeye","VIMI",1988,952027,44.0776708019177
"Sockeye","VIMI",1989,460167,21.3051620803885
"Sockeye","VIMI",1990,354141,16.3962896172713
"Sockeye","VIMI",1991,1854050,85.8402183449582
"Sockeye","VIMI",1992,1224348,56.6857957715341
"Sockeye","VIMI",1993,1289290,59.6925299263618
"Sockeye","VIMI",1994,457173,21.1665435891263
"Sockeye","VIMI",1995,212260,9.82737506858004
"Sockeye","VIMI",1996,526182,24.3615748060661
"Sockeye","VIMI",1997,535122,24.7754857318792
"Sockeye","VIMI",1998,778546,36.0457153968846
"Sockeye","VIMI",1999,516857,23.9298388571614
"Sockeye","VIMI",2000,308864,14.3000206029488
"Sockeye","VIMI",2001,1051102,48.664720575401
"Sockeye","VIMI",2002,1220690,56.5164349027842
"Sockeye","VIMI",2003,1011624,46.8369380777217
"Sockeye","VIMI",2004,732734,33.924676545279
"Sockeye","VIMI",2005,485774,22.4907344603995
"Sockeye","VIMI",2006,334344,15.4797130402776
"Sockeye","VIMI",2007,185800,8.60230984520009
"Sockeye","VIMI",2008,228077,10.5596825756927
"Sockeye","VIMI",2009,565078,26.1624114246823
"Sockeye","VIMI",2010,1881969,87.1328334610407
"Sockeye","VIMI",2011,1627388,75.3460485164719
"Sockeye","VIMI",2012,833218,38.5769612734011
"Sockeye","VIMI",2013,814172,37.6951550661262
"Sockeye","VIMI",2014,1304676,60.4048826673642
"Sockeye","VIMI",2015,2159885,100
"Sockeye","VIMI",2016,1171714,54.2489067704994
"Sockeye","VIMI",2017,559724,25.9145278568072
"Sockeye","VIMI",2018,277965,12.8694351782618
"Sockeye","VIMI",2019,232819,10.7792313016665
"Sockeye","VIMI",2020,342757,15.869224518898
"Sockeye","Fraser",1954,12198308,42.54
"Sockeye","Fraser",1955,2746528,9.58
"Sockeye","Fraser",1956,2866977,10
"Sockeye","Fraser",1957,5401219,18.84
"Sockeye","Fraser",1958,18778820,65.49
"Sockeye","Fraser",1959,4769576,16.63
"Sockeye","Fraser",1960,3421281,11.93
"Sockeye","Fraser",1961,4713837,16.44
"Sockeye","Fraser",1962,3512304,12.25
"Sockeye","Fraser",1963,3985486,13.9
"Sockeye","Fraser",1964,1824500,6.36
"Sockeye","Fraser",1965,3166871,11.04
"Sockeye","Fraser",1966,5459849,19.04
"Sockeye","Fraser",1967,6803585,23.73
"Sockeye","Fraser",1968,2955662,10.31
"Sockeye","Fraser",1969,4941025,17.23
"Sockeye","Fraser",1970,6163676,21.5
"Sockeye","Fraser",1971,7696359,26.84
"Sockeye","Fraser",1972,3708113,12.93
"Sockeye","Fraser",1973,6878291,23.99
"Sockeye","Fraser",1974,8616165,30.05
"Sockeye","Fraser",1975,3683576,12.85
"Sockeye","Fraser",1976,4340815,15.14
"Sockeye","Fraser",1977,5887114,20.53
"Sockeye","Fraser",1978,9420144,32.85
"Sockeye","Fraser",1979,6358912,22.18
"Sockeye","Fraser",1980,3133187,10.93
"Sockeye","Fraser",1981,7741247,27
"Sockeye","Fraser",1982,13985095,48.77
"Sockeye","Fraser",1983,5240936,18.28
"Sockeye","Fraser",1984,5919324,20.64
"Sockeye","Fraser",1985,13878493,48.4
"Sockeye","Fraser",1986,15927438,55.55
"Sockeye","Fraser",1987,7680095,26.79
"Sockeye","Fraser",1988,3773551,13.16
"Sockeye","Fraser",1989,18594484,64.85
"Sockeye","Fraser",1990,21985937,76.68
"Sockeye","Fraser",1991,12390664,43.21
"Sockeye","Fraser",1992,6442239,22.47
"Sockeye","Fraser",1993,23630664,82.41
"Sockeye","Fraser",1994,17284640,60.28
"Sockeye","Fraser",1995,4020414,14.02
"Sockeye","Fraser",1996,4520445,15.77
"Sockeye","Fraser",1997,16351769,57.03
"Sockeye","Fraser",1998,10873000,37.92
"Sockeye","Fraser",1999,3643000,12.71
"Sockeye","Fraser",2000,5217000,18.19
"Sockeye","Fraser",2001,7213000,25.16
"Sockeye","Fraser",2002,15137000,52.79
"Sockeye","Fraser",2003,4873502,17
"Sockeye","Fraser",2004,4184200,14.59
"Sockeye","Fraser",2005,7077100,24.68
"Sockeye","Fraser",2006,12981200,45.27
"Sockeye","Fraser",2007,1510200,5.27
"Sockeye","Fraser",2008,1740974,6.07
"Sockeye","Fraser",2009,1416346,4.94
"Sockeye","Fraser",2010,28672816,100
"Sockeye","Fraser",2011,5108335,17.82
"Sockeye","Fraser",2012,2219156,7.74
"Sockeye","Fraser",2013,3928426,13.7
"Sockeye","Fraser",2014,20143305,70.25
"Sockeye","Fraser",2015,2230303,7.78
"Sockeye","Fraser",2016,893494,3.12
"Sockeye","Fraser",2017,1480835,5.16
"Sockeye","Fraser",2018,10621718,37.04
"Sockeye","Fraser",2019,493000,1.72
"Steelhead","Skeena",1956,20461,31.5721107
"Steelhead","Skeena",1957,7385,11.39533931
"Steelhead","Skeena",1958,21492,33.1629834
"Steelhead","Skeena",1959,10682,16.48273723
"Steelhead","Skeena",1960,14343,22.13180117
"Steelhead","Skeena",1961,13365,20.62270952
"Steelhead","Skeena",1962,24414,37.67174189
"Steelhead","Skeena",1963,19752.54154,30.47893202
"Steelhead","Skeena",1964,15181.77868,23.42606898
"Steelhead","Skeena",1965,19666.39828,30.34600966
"Steelhead","Skeena",1966,35980.34409,55.51905609
"Steelhead","Skeena",1967,26118.65037,40.30208303
"Steelhead","Skeena",1968,17369.31863,26.80152732
"Steelhead","Skeena",1969,22992.19035,35.47783486
"Steelhead","Skeena",1970,26939.45204,41.5686116
"Steelhead","Skeena",1971,18345.19163,28.30733694
"Steelhead","Skeena",1972,15303.2477,23.61350035
"Steelhead","Skeena",1973,14886.78112,22.97087638
"Steelhead","Skeena",1974,12112.7122,18.69038123
"Steelhead","Skeena",1975,12272.80944,18.93741744
"Steelhead","Skeena",1976,25102.3583,38.73390524
"Steelhead","Skeena",1977,16215.97916,25.02188012
"Steelhead","Skeena",1978,19499.84053,30.08900465
"Steelhead","Skeena",1979,11049.44427,17.04971789
"Steelhead","Skeena",1980,21756.93439,33.57178736
"Steelhead","Skeena",1981,22153.40326,34.18355409
"Steelhead","Skeena",1982,32380.80383,49.9648269
"Steelhead","Skeena",1983,9982.893145,15.40398844
"Steelhead","Skeena",1984,47042.92119,72.58903844
"Steelhead","Skeena",1985,31229.71735,48.18865615
"Steelhead","Skeena",1986,36406.67954,56.17690812
"Steelhead","Skeena",1987,21720.83837,33.51608982
"Steelhead","Skeena",1988,40671.40132,62.757538
"Steelhead","Skeena",1989,18642.28814,28.76576828
"Steelhead","Skeena",1990,23105.10955,35.65207353
"Steelhead","Skeena",1991,9600.038513,14.81322901
"Steelhead","Skeena",1992,12647.0276,19.51485047
"Steelhead","Skeena",1993,13756.75145,21.2271971
"Steelhead","Skeena",1994,21498.75496,33.17340655
"Steelhead","Skeena",1995,19247.58243,29.69976067
"Steelhead","Skeena",1996,23032.33983,35.53978705
"Steelhead","Skeena",1997,12304.92902,18.98697919
"Steelhead","Skeena",1998,64807.19706,100
"Steelhead","Skeena",1999,47303.45952,72.99105913
"Steelhead","Skeena",2000,55121.90108,85.05521545
"Steelhead","Skeena",2001,32100.1715,49.53180042
"Steelhead","Skeena",2002,51681.17753,79.74604654
"Steelhead","Skeena",2003,28521.22591,44.00934958
"Steelhead","Skeena",2004,25369.95409,39.14681584
"Steelhead","Skeena",2005,17520.8468,27.03534112
"Steelhead","Skeena",2006,29234.9623,45.11067231
"Steelhead","Skeena",2007,17238.89541,26.60027928
"Steelhead","Skeena",2008,46105.25277,71.14217998
"Steelhead","Skeena",2009,39059.59718,60.27046216
"Steelhead","Skeena",2010,56486.95443,87.16154531
"Steelhead","Skeena",2011,35905.23472,55.40315944
"Steelhead","Skeena",2012,41757.03549,64.43271331
"Steelhead","Skeena",2013,25517.48657,39.37446414
"Steelhead","Skeena",2014,31170.10934,48.09667869
"Steelhead","Skeena",2015,27905.29249,43.0589406
"Steelhead","Skeena",2016,45959.72295,70.91762186
"Steelhead","Skeena",2017,22414.82738,34.58694158
"Steelhead","Skeena",2018,43419.38753,66.99778651
"Steelhead","Skeena",2019,16276.41519,25.11513525
"Steelhead","Skeena",2020,15422.73332,23.79787125
"Steelhead","Skeena",2021,4654.768653,7.18248723
"Chinook","Transboundary",2002,120954,78.50876319
"Chinook","Transboundary",2003,98319,63.81684846
"Chinook","Transboundary",2004,147263,95.58539605
"Chinook","Transboundary",2005,154064,100
"Chinook","Transboundary",2006,124666,80.91846438
"Chinook","Transboundary",2007,55280,35.88108941
"Chinook","Transboundary",2008,64271,41.71694382
"Chinook","Transboundary",2009,53092,34.46089695
"Chinook","Transboundary",2010,57658,37.42488608
"Chinook","Transboundary",2011,45492,29.52809388
"Chinook","Transboundary",2012,51671,33.53846409
"Chinook","Transboundary",2013,42335,27.47846306
"Chinook","Transboundary",2014,57479,37.30827246
"Chinook","Transboundary",2015,55541,36.0505446
"Chinook","Transboundary",2016,27773,18.02669054
"Chinook","Transboundary",2017,17231,11.1841852
"Chinook","Transboundary",2018,17222,11.17871022
"Chinook","Transboundary",2019,27653,17.94917746
"Chinook","Transboundary",2020,27629,17.93330098
"Chinook","Transboundary",2021,21787,14.14174196
"Coho","Transboundary",1992,217631,63.13763262
"Coho","Transboundary",1993,250108,72.55964003
"Coho","Transboundary",1994,344693,100
"Coho","Transboundary",1995,188432,54.66661638
"Coho","Transboundary",1996,100993,29.29940556
"Coho","Transboundary",1997,52245,15.15696576
"Coho","Transboundary",1998,122979,35.67783506
"Coho","Transboundary",1999,123579,35.851903
"Coho","Transboundary",2000,114245,33.1439861
"Coho","Transboundary",2001,170928,49.58847438
"Coho","Transboundary",2002,325842,94.53107548
"Coho","Transboundary",2003,268779,77.97634417
"Coho","Transboundary",2004,255287,74.06213645
"Coho","Transboundary",2005,226859,65.81479752
"Coho","Transboundary",2006,229327,66.53079697
"Coho","Transboundary",2007,135157,39.21083399
"Coho","Transboundary",2008,179466,52.06546115
"Coho","Transboundary",2009,226706,65.77041019
"Coho","Transboundary",2010,250934,72.79927356
"Coho","Transboundary",2011,134591,39.04648484
"Coho","Transboundary",2012,114219,33.13644315
"Coho","Transboundary",2013,151946,44.08144572
"Coho","Transboundary",2014,191191,55.46712918
"Coho","Transboundary",2015,108873,31.58560136
"Coho","Transboundary",2016,126705,36.75879696
"Coho","Transboundary",2017,110884,32.16880964
"Coho","Transboundary",2018,86323,25.04349462
"Coho","Transboundary",2019,119665,34.71646738
"Coho","Transboundary",2020,77931,22.60881422
"Coho","Transboundary",2021,119279,34.60446612
"Sockeye","Transboundary",1984,229852,34.93254545
"Sockeye","Transboundary",1985,373260,56.72736123
"Sockeye","Transboundary",1986,75456,11.46766574
"Sockeye","Transboundary",1987,154667,23.50596938
"Sockeye","Transboundary",1988,126461,19.21936514
"Sockeye","Transboundary",1989,234913,35.70164028
"Sockeye","Transboundary",1990,252471,38.37010793
"Sockeye","Transboundary",1991,361603,54.95573737
"Sockeye","Transboundary",1992,452754,68.80868392
"Sockeye","Transboundary",1993,515752,78.3829838
"Sockeye","Transboundary",1994,396227,60.21779503
"Sockeye","Transboundary",1995,414954,63.06394176
"Sockeye","Transboundary",1996,657989,100
"Sockeye","Transboundary",1997,379297,57.64486684
"Sockeye","Transboundary",1998,236035,35.87216433
"Sockeye","Transboundary",1999,271290,41.23017972
"Sockeye","Transboundary",2000,292956,44.52288231
"Sockeye","Transboundary",2001,464190,70.54678047
"Sockeye","Transboundary",2002,290334,44.12437376
"Sockeye","Transboundary",2003,511512,77.73866412
"Sockeye","Transboundary",2004,474256,72.07662065
"Sockeye","Transboundary",2005,393517,59.80599847
"Sockeye","Transboundary",2006,440958,67.01594265
"Sockeye","Transboundary",2007,322235,48.97268966
"Sockeye","Transboundary",2008,273932,41.63168751
"Sockeye","Transboundary",2009,281324,42.75511023
"Sockeye","Transboundary",2010,284515,43.24007261
"Sockeye","Transboundary",2011,367320,55.82456605
"Sockeye","Transboundary",2012,277946,42.24171205
"Sockeye","Transboundary",2013,302194,45.92682729
"Sockeye","Transboundary",2014,248398,37.75100364
"Sockeye","Transboundary",2015,318852,48.45852121
"Sockeye","Transboundary",2016,469060,71.28689019
"Sockeye","Transboundary",2017,264536,40.20365289
"Sockeye","Transboundary",2018,176811,26.87148184
"Sockeye","Transboundary",2019,260758,39.62951457
"Sockeye","Transboundary",2020,159690,24.26945291
"Sockeye","Transboundary",2021,304300,46.24692491
