"","region","species_name","species_qualified","streamid","POP_ID","stream_name_pse","GFE_ID","indicator_nuseds","latitude","longitude","year","stream_observed_count","source_id","POP_ID_pk","indicator_lgl","indicator"
"327","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2012,689,"NuSEDS_20251103",41498,NA,"Y"
"328","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2013,494,"NuSEDS_20251103",41498,NA,"Y"
"329","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2014,343,"NuSEDS_20251103",41498,NA,"Y"
"330","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2015,984,"NuSEDS_20251103",41498,NA,"Y"
"331","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2016,1773,"NuSEDS_20251103",41498,NA,"Y"
"332","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2017,1965,"NuSEDS_20251103",41498,NA,"Y"
"333","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2018,858,"NuSEDS_20251103",41498,NA,"Y"
"334","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2019,764,"NuSEDS_20251103",41498,NA,"Y"
"335","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2020,1045,"NuSEDS_20251103",41498,NA,"Y"
"336","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2021,1022,"NuSEDS_20251103",41498,NA,"Y"
"337","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2022,602,"NuSEDS_20251103",41498,NA,"Y"
"338","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2023,774,"NuSEDS_20251103",41498,NA,"Y"
"339","West Vancouver Island","Chinook","CK",1518,41498,"LEINER RIVER",1375,"Y",49.91188568,-126.643389,2024,583,"NuSEDS_20251103",41498,NA,"Y"
"340","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1953,1500,"NuSEDS_20251103",41518,NA,"Y"
"341","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1954,100,"NuSEDS_20251103",41518,NA,"Y"
"342","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1955,75,"NuSEDS_20251103",41518,NA,"Y"
"343","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1956,25,"NuSEDS_20251103",41518,NA,"Y"
"344","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1957,200,"NuSEDS_20251103",41518,NA,"Y"
"345","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1958,200,"NuSEDS_20251103",41518,NA,"Y"
"346","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1959,25,"NuSEDS_20251103",41518,NA,"Y"
"347","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1960,400,"NuSEDS_20251103",41518,NA,"Y"
"348","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1961,400,"NuSEDS_20251103",41518,NA,"Y"
"349","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1962,750,"NuSEDS_20251103",41518,NA,"Y"
"350","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1963,600,"NuSEDS_20251103",41518,NA,"Y"
"351","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1964,1500,"NuSEDS_20251103",41518,NA,"Y"
"352","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1965,750,"NuSEDS_20251103",41518,NA,"Y"
"353","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1966,800,"NuSEDS_20251103",41518,NA,"Y"
"354","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1967,200,"NuSEDS_20251103",41518,NA,"Y"
"355","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1968,75,"NuSEDS_20251103",41518,NA,"Y"
"356","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1969,25,"NuSEDS_20251103",41518,NA,"Y"
"357","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1970,125,"NuSEDS_20251103",41518,NA,"Y"
"358","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1971,200,"NuSEDS_20251103",41518,NA,"Y"
"359","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1972,75,"NuSEDS_20251103",41518,NA,"Y"
"360","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1973,750,"NuSEDS_20251103",41518,NA,"Y"
"361","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1974,750,"NuSEDS_20251103",41518,NA,"Y"
"362","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1975,75,"NuSEDS_20251103",41518,NA,"Y"
"363","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1976,200,"NuSEDS_20251103",41518,NA,"Y"
"364","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1977,150,"NuSEDS_20251103",41518,NA,"Y"
"365","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1978,100,"NuSEDS_20251103",41518,NA,"Y"
"366","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1979,348,"NuSEDS_20251103",41518,NA,"Y"
"367","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1981,150,"NuSEDS_20251103",41518,NA,"Y"
"368","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1982,125,"NuSEDS_20251103",41518,NA,"Y"
"369","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1983,50,"NuSEDS_20251103",41518,NA,"Y"
"370","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1984,12,"NuSEDS_20251103",41518,NA,"Y"
"371","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1985,50,"NuSEDS_20251103",41518,NA,"Y"
"372","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1986,60,"NuSEDS_20251103",41518,NA,"Y"
"373","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1987,20,"NuSEDS_20251103",41518,NA,"Y"
"374","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1988,125,"NuSEDS_20251103",41518,NA,"Y"
"375","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1989,500,"NuSEDS_20251103",41518,NA,"Y"
"376","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1990,232,"NuSEDS_20251103",41518,NA,"Y"
"377","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1991,1400,"NuSEDS_20251103",41518,NA,"Y"
"378","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1992,1400,"NuSEDS_20251103",41518,NA,"Y"
"379","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1993,500,"NuSEDS_20251103",41518,NA,"Y"
"380","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1994,300,"NuSEDS_20251103",41518,NA,"Y"
"381","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1995,606,"NuSEDS_20251103",41518,NA,"Y"
"382","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1996,805,"NuSEDS_20251103",41518,NA,"Y"
"383","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1997,813,"NuSEDS_20251103",41518,NA,"Y"
"384","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1998,605,"NuSEDS_20251103",41518,NA,"Y"
"385","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,1999,1748,"NuSEDS_20251103",41518,NA,"Y"
"386","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2000,1240,"NuSEDS_20251103",41518,NA,"Y"
"387","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2001,417,"NuSEDS_20251103",41518,NA,"Y"
"388","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2002,765,"NuSEDS_20251103",41518,NA,"Y"
"389","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2003,766,"NuSEDS_20251103",41518,NA,"Y"
"390","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2004,919,"NuSEDS_20251103",41518,NA,"Y"
"391","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2005,197,"NuSEDS_20251103",41518,NA,"Y"
"392","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2006,154,"NuSEDS_20251103",41518,NA,"Y"
"393","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2007,137,"NuSEDS_20251103",41518,NA,"Y"
"394","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2008,290,"NuSEDS_20251103",41518,NA,"Y"
"395","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2009,870,"NuSEDS_20251103",41518,NA,"Y"
"396","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2010,380,"NuSEDS_20251103",41518,NA,"Y"
"397","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2011,219,"NuSEDS_20251103",41518,NA,"Y"
"398","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2012,175,"NuSEDS_20251103",41518,NA,"Y"
"399","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2013,554,"NuSEDS_20251103",41518,NA,"Y"
"400","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2014,103,"NuSEDS_20251103",41518,NA,"Y"
"401","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2015,449,"NuSEDS_20251103",41518,NA,"Y"
"402","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2016,408,"NuSEDS_20251103",41518,NA,"Y"
"403","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2017,759,"NuSEDS_20251103",41518,NA,"Y"
"404","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2018,1503,"NuSEDS_20251103",41518,NA,"Y"
"405","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2019,1848,"NuSEDS_20251103",41518,NA,"Y"
"406","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2020,918,"NuSEDS_20251103",41518,NA,"Y"
"407","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2021,2309,"NuSEDS_20251103",41518,NA,"Y"
"408","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2022,365,"NuSEDS_20251103",41518,NA,"Y"
"409","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2023,1135,"NuSEDS_20251103",41518,NA,"Y"
"410","West Vancouver Island","Chinook","CK",1519,41518,"TAHSIS RIVER",1377,"Y",49.9237004,-126.6585564,2024,249,"NuSEDS_20251103",41518,NA,"Y"
"411","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1953,3500,"NuSEDS_20251103",41883,NA,"Y"
"412","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1954,3500,"NuSEDS_20251103",41883,NA,"Y"
"413","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1955,3500,"NuSEDS_20251103",41883,NA,"Y"
"414","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1956,3500,"NuSEDS_20251103",41883,NA,"Y"
"415","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1957,3500,"NuSEDS_20251103",41883,NA,"Y"
"416","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1958,1500,"NuSEDS_20251103",41883,NA,"Y"
"417","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1959,200,"NuSEDS_20251103",41883,NA,"Y"
"418","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1960,750,"NuSEDS_20251103",41883,NA,"Y"
"419","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1961,400,"NuSEDS_20251103",41883,NA,"Y"
"420","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1962,750,"NuSEDS_20251103",41883,NA,"Y"
"421","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1963,3500,"NuSEDS_20251103",41883,NA,"Y"
"422","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1964,1500,"NuSEDS_20251103",41883,NA,"Y"
"423","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1965,25,"NuSEDS_20251103",41883,NA,"Y"
"424","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1966,1500,"NuSEDS_20251103",41883,NA,"Y"
"425","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1967,750,"NuSEDS_20251103",41883,NA,"Y"
"426","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1968,1500,"NuSEDS_20251103",41883,NA,"Y"
"427","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1969,750,"NuSEDS_20251103",41883,NA,"Y"
"428","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1970,1500,"NuSEDS_20251103",41883,NA,"Y"
"429","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1971,750,"NuSEDS_20251103",41883,NA,"Y"
"430","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1972,750,"NuSEDS_20251103",41883,NA,"Y"
"431","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1973,1500,"NuSEDS_20251103",41883,NA,"Y"
"432","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1974,1500,"NuSEDS_20251103",41883,NA,"Y"
"433","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1975,25,"NuSEDS_20251103",41883,NA,"Y"
"434","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1976,25,"NuSEDS_20251103",41883,NA,"Y"
"435","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1977,100,"NuSEDS_20251103",41883,NA,"Y"
"436","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1978,50,"NuSEDS_20251103",41883,NA,"Y"
"437","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1979,200,"NuSEDS_20251103",41883,NA,"Y"
"438","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1980,200,"NuSEDS_20251103",41883,NA,"Y"
"439","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1981,1000,"NuSEDS_20251103",41883,NA,"Y"
"440","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1982,1000,"NuSEDS_20251103",41883,NA,"Y"
"441","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1983,500,"NuSEDS_20251103",41883,NA,"Y"
"442","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1984,1500,"NuSEDS_20251103",41883,NA,"Y"
"443","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1985,1200,"NuSEDS_20251103",41883,NA,"Y"
"444","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1986,1000,"NuSEDS_20251103",41883,NA,"Y"
"445","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1987,500,"NuSEDS_20251103",41883,NA,"Y"
"446","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1988,400,"NuSEDS_20251103",41883,NA,"Y"
"447","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1989,450,"NuSEDS_20251103",41883,NA,"Y"
"448","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1990,200,"NuSEDS_20251103",41883,NA,"Y"
"449","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1991,120,"NuSEDS_20251103",41883,NA,"Y"
"450","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1992,600,"NuSEDS_20251103",41883,NA,"Y"
"451","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1993,250,"NuSEDS_20251103",41883,NA,"Y"
"452","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1994,250,"NuSEDS_20251103",41883,NA,"Y"
"453","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1995,640,"NuSEDS_20251103",41883,NA,"Y"
"454","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1996,420,"NuSEDS_20251103",41883,NA,"Y"
"455","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1997,635,"NuSEDS_20251103",41883,NA,"Y"
"456","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1998,1483,"NuSEDS_20251103",41883,NA,"Y"
"457","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,1999,916,"NuSEDS_20251103",41883,NA,"Y"
"458","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2000,477,"NuSEDS_20251103",41883,NA,"Y"
"459","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2001,257,"NuSEDS_20251103",41883,NA,"Y"
"460","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2002,319,"NuSEDS_20251103",41883,NA,"Y"
"461","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2003,606,"NuSEDS_20251103",41883,NA,"Y"
"462","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2004,604,"NuSEDS_20251103",41883,NA,"Y"
"463","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2005,279,"NuSEDS_20251103",41883,NA,"Y"
"464","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2006,97,"NuSEDS_20251103",41883,NA,"Y"
"465","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2007,270,"NuSEDS_20251103",41883,NA,"Y"
"466","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2008,395,"NuSEDS_20251103",41883,NA,"Y"
"467","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2009,108,"NuSEDS_20251103",41883,NA,"Y"
"468","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2010,418,"NuSEDS_20251103",41883,NA,"Y"
"469","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2011,313,"NuSEDS_20251103",41883,NA,"Y"
"470","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2012,171,"NuSEDS_20251103",41883,NA,"Y"
"471","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2013,383,"NuSEDS_20251103",41883,NA,"Y"
"472","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2014,796,"NuSEDS_20251103",41883,NA,"Y"
"473","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2015,831,"NuSEDS_20251103",41883,NA,"Y"
"474","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2016,765,"NuSEDS_20251103",41883,NA,"Y"
"475","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2017,1707,"NuSEDS_20251103",41883,NA,"Y"
"476","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2018,941,"NuSEDS_20251103",41883,NA,"Y"
"477","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2019,1030,"NuSEDS_20251103",41883,NA,"Y"
"478","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2020,859,"NuSEDS_20251103",41883,NA,"Y"
"479","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2021,1531,"NuSEDS_20251103",41883,NA,"Y"
"480","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2022,1526,"NuSEDS_20251103",41883,NA,"Y"
"481","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2023,1339,"NuSEDS_20251103",41883,NA,"Y"
"482","West Vancouver Island","Chinook","CK",1542,41883,"TAHSISH RIVER",1414,"Y",50.13979892,-127.1051293,2024,1874,"NuSEDS_20251103",41883,NA,"Y"
"483","West Vancouver Island","Chinook","CK",1527,41713,"ZEBALLOS RIVER",1397,"Y",49.98185341,-126.8526419,1953,400,"NuSEDS_20251103",41713,NA,"Y"
"484","West Vancouver Island","Chinook","CK",1527,41713,"ZEBALLOS RIVER",1397,"Y",49.98185341,-126.8526419,1954,100,"NuSEDS_20251103",41713,NA,"Y"
"485","West Vancouver Island","Chinook","CK",1527,41713,"ZEBALLOS RIVER",1397,"Y",49.98185341,-126.8526419,1955,25,"NuSEDS_20251103",41713,NA,"Y"
"486","West Vancouver Island","Chinook","CK",1527,41713,"ZEBALLOS RIVER",1397,"Y",49.98185341,-126.8526419,1956,75,"NuSEDS_20251103",41713,NA,"Y"
"487","West Vancouver Island","Chinook","CK",1527,41713,"ZEBALLOS RIVER",1397,"Y",49.98185341,-126.8526419,1957,75,"NuSEDS_20251103",41713,NA,"Y"
